run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall,rmse_c2_imputation,rmse_c2_forecast,rmse_c2_overall
22,94.19371771812439,0.12878005081521607,0.33425317208717964,0.2529951536088945,0.10347253901306107,0.26225640103515785,0.1991281961609403,0.2396311873841608,0.6628208901365575,0.497777506769751
24,88.65903615951538,0.0642069557623057,0.19866889598343912,0.14744787005404006,0.05963819524086708,0.06420410057597972,0.06195611079234845,0.09789593626992023,0.1347746429298624,0.11773081139817809
25,89.91705632209778,0.04357013872398975,0.08321608034179084,0.06636118576943993,0.03062472688922302,0.06854161261264166,0.05302882666803151,0.07747136383145725,0.14527177261128205,0.11631563344349066
26,95.01100087165833,0.05712218267090136,0.14291205051813144,0.10870450118607868,0.06261540831099505,0.06385752407482441,0.06323758118966764,0.06419668861138171,0.11603089613247412,0.09368906293011567
27,94.7429404258728,0.08755388297967248,0.2966515711267909,0.21842340498779703,0.04313471293916697,0.18141892327587059,0.13167515575844715,0.08465599340720716,0.4805647507068122,0.34453736795686885
28,94.6241135597229,0.07825007835482793,0.21372452737238815,0.1607451768422857,0.09151324631984847,0.10642175187386056,0.09922467092970594,0.14535964557914383,0.22668862133474155,0.19029305685542247
29,90.29162526130676,0.06474165832890552,0.2003327392764496,0.14868207820938506,0.04546037276083309,0.149101107848734,0.11007944429421225,0.13194310323555108,0.42989497354494344,0.3175666648475689
31,92.0963683128357,0.0690813619768985,0.0718752474702832,0.07048779656233073,0.04961022900947804,0.05767313677460864,0.053780436844013374,0.04755277528783488,0.08855859800279706,0.07101585846510475
32,94.41011500358582,0.050700441685846455,0.10095850842740514,0.07981043288931156,0.04775045889956451,0.10204758851329819,0.07958793349588872,0.08589223621453343,0.20249701189691666,0.15536691620813314
33,94.77068781852722,0.0410865872659217,0.1163435297927614,0.08714073624366164,0.06796161733842848,0.13600810772425181,0.10740984293162054,0.074450163391314,0.2268219695160085,0.16859422480147132
34,93.62304854393005,0.06545393758550822,0.08542674944849982,0.07606760013387803,0.04527049389161039,0.05680094320638214,0.051342469356201445,0.08298645227378001,0.13259994438487716,0.11053545960077663
35,92.72899079322815,0.11989306912986568,0.45277989130023033,0.3307492241927674,0.07824129749894242,0.18006220129095019,0.13867617556126627,0.13708802531693812,0.2938474281678276,0.22905129520367448
36,94.49207067489624,0.11032693101184315,0.24383204437377032,0.18904867298320352,0.037069788356542704,0.08417057962425151,0.06496562902669614,0.10426031270299428,0.2588041300845023,0.1970723154381431
37,92.05465936660767,0.09066506918354511,0.14563433977696846,0.1212209777135479,0.06085312825608177,0.1107572868965375,0.08928493843561305,0.0977043202238645,0.274885036953145,0.2060367218515108
38,92.24476909637451,0.10748317651542967,0.18748600844119143,0.1526927002566285,0.07560524045650219,0.13286399536825394,0.10800881376774762,0.1263530515638632,0.2769001690456596,0.21499962076878762
39,89.60653448104858,0.09314119082966339,0.1417246516512562,0.11984492331445133,0.04811811823776956,0.06309582477488854,0.056085859257727896,0.08909055860816219,0.11772423261360497,0.10434959126131256
