run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall
46,23.515432119369507,0.11631285281333217,0.27101743846672577,0.20831761746792957,0.05728891331817648,0.1287002863586166,0.09950981647069328
47,23.644007444381714,0.11508785543154194,0.11881370754350237,0.11695981504110302,0.040044218448457715,0.046691327344183395,0.043484614541340116
48,23.181441068649292,0.09751411799350429,0.09680482140231353,0.09716122176822495,0.0395080619220865,0.05278327639849597,0.04660013112267295
49,23.461101770401,0.09717563902076343,0.08640333892499548,0.09196413008331919,0.033507986466704255,0.03332174118888883,0.03341528368684384
50,23.852647304534912,0.08863008790542315,0.126885771525609,0.10938374434472065,0.03080332423271907,0.03715054179025826,0.034114981088977044
51,26.359037160873413,0.09951269431299063,0.07921304633091032,0.0899688430403132,0.03418488509513516,0.03107000202160177,0.03266943990564844
52,23.48281240463257,0.0953778939273351,0.2230826605733475,0.17137112010200056,0.04610126469911423,0.08706167922827222,0.0695991044028647
53,23.36929726600647,0.11945415176936222,0.1287683919069454,0.12418411859691196,0.07698069607607658,0.0959905547286441,0.0869769241793454
54,23.509577751159668,0.10034329549695933,0.09040263561755323,0.09551785293154903,0.03468479317450366,0.025222302637427273,0.03033945763413726
55,24.529539346694946,0.1289487127245494,0.12787657235948757,0.12841543144901607,0.044503312034443174,0.047831010908269925,0.04619195377832675
56,24.19293999671936,0.10156803808415212,0.16241945137744648,0.13536266267968391,0.028502802746516117,0.06489143862705304,0.05006356648410107
57,23.801452159881592,0.11330500854073242,0.09111911821134798,0.10284660281661813,0.04552734832222246,0.047203701521413705,0.046370489617253444
58,23.21186590194702,0.10900029765853975,0.11405101053967663,0.11154637676047477,0.027511936838734156,0.028469815839620046,0.02799348165550564
59,26.389222383499146,0.11478405439048442,0.12299048721867545,0.11894528223558552,0.05309527799600706,0.05662183006412779,0.05488139401194682
60,23.479154109954834,0.11623626567520721,0.1431210309662683,0.13033183987240002,0.044655328335355335,0.06043699716189069,0.05311102619732581
61,23.719290018081665,0.09418907933487873,0.10376168611706389,0.09907615011057351,0.06063726902235268,0.05397518612958065,0.057413316384630424
62,23.923291444778442,0.10691190415421356,0.1566602351055347,0.13403681641167065,0.03905578925692281,0.06038204242376858,0.050817021645834896
63,25.64427375793457,0.15145921808427412,0.16142919426705798,0.15650808520164197,0.044436308741389784,0.04371576565811383,0.04407863186995596
64,23.368972063064575,0.08186195213568616,0.14048262612726417,0.1148828601747507,0.04680939712866878,0.07932608907447193,0.06508060687171036
65,25.722038984298706,0.09036019613755172,0.07877378222563497,0.08478319013923846,0.03942897610653048,0.03963161932892306,0.03953011192428131
66,23.513063430786133,0.09530067117344579,0.16407374558729332,0.13406498778252884,0.04731890442919809,0.08082650721031724,0.06617637991876978
67,23.858127117156982,0.11964722714024432,0.1139194460992851,0.11682736584724976,0.036285824412540836,0.03428006063665644,0.03530031544083429
68,23.339804649353027,0.12780713988526612,0.2172426803912355,0.17809114379810562,0.050911165570526606,0.07622834404526561,0.06477916238560152
69,23.53162693977356,0.09827065711572863,0.1131966003228527,0.10597348610369466,0.037610020989751275,0.03884299063108256,0.03822955624866803
