run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall
27,168.90726733207703,0.12507557315822737,0.12063726732084679,0.12288337278814863,0.061370662400763214,0.05547534362939863,0.058506486337767664
28,172.68847608566284,0.08682185108441984,0.08045351197666556,0.08370818359488724,0.04509263708271484,0.041759475749541725,0.043463211906803176
29,169.67268204689026,0.09317980552567591,0.08126674831943355,0.08744493884124248,0.05364633954585751,0.05745015947926392,0.055574877812527596
30,168.02743673324585,0.10470219978073546,0.08625711730710786,0.09595262815249492,0.06447877092512748,0.0691951295473292,0.0668711964218108
31,170.28683042526245,0.11649787024899039,0.11194191881675752,0.11424970285680974,0.06542405945222649,0.08795436491765106,0.07747745658819007
32,170.81968188285828,0.13036543162145067,0.10238298178706122,0.11725551167983057,0.04147659910020768,0.04631528795170064,0.04395503847046812
33,170.50715351104736,0.17342501080212055,0.1298765784406278,0.15327313427085945,0.03303627889732943,0.033147210553117035,0.03309161841801052
34,168.31157088279724,0.09805335043324462,0.08025512139096848,0.08962485862530309,0.0661188846318417,0.05320253605430612,0.06002923448005519
35,169.48856163024902,0.0828606133807146,0.09031195399788235,0.08665480496604662,0.07572762033105822,0.07131659621490413,0.07356204859159599
36,169.27173852920532,0.09951356203671897,0.14412803210921465,0.12377797850501523,0.04680161731852239,0.0687012862392259,0.0587468217397668
37,168.93408870697021,0.09553021345940933,0.07358039299078512,0.08529847482664256,0.05551802539456827,0.0457026512713158,0.05086294599762874
38,168.63495182991028,0.09930431788894864,0.10619920234210285,0.10279884250093087,0.06092120519482767,0.0580640387305806,0.05951422058440338
39,168.69533681869507,0.10277687341156465,0.10343098807455348,0.10310343060308065,0.06509537477055456,0.09835441108114759,0.08334885376563758
40,168.73454689979553,0.10323465757198368,0.19180802815418047,0.15389331240611764,0.05850827152647207,0.06857210770856295,0.063723495000851
41,171.05826377868652,0.08477212758972816,0.09285234204579823,0.08889150655425505,0.03925042590405248,0.0537881335372661,0.04706137289508393
42,167.54060888290405,0.10007239268214568,0.08819852275633043,0.09434094387265839,0.03301436176074642,0.04796631743283194,0.04115181446238065
