run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall,rmse_c2_imputation,rmse_c2_forecast,rmse_c2_overall
0,82.87190961837769,2.5311848052041355,2.6453531750155337,2.5887206132388414,5.266842791860659,5.931630912961788,5.608060553487706,6.082896738716506,6.319586588222511,6.202002192419364
1,82.60469841957092,1.9963912960510317,2.4617830062735777,2.2404787695645196,3.6378311232177603,3.829635563136006,3.734666106541418,7.026836473421623,7.6007318014572025,7.318517713649784
2,83.00164151191711,1.2673050171032847,1.2710975241061861,1.2691967798162795,1.528514846572,1.535110532756449,1.531805965961996,1.3595885021754637,1.3756414237358792,1.3676135118437127
3,83.42168927192688,5.249760771874607,5.731019091932151,5.494911513919263,3.526037169763786,3.8514915118035873,3.6918454115404744,1.246067237624285,1.2880098535703546,1.2671467624341164
4,83.52057456970215,1.6311881339212744,1.5351600305986746,1.5840514938363424,5.445253040561457,6.585928726621047,6.040798166696693,3.1357290607470136,1.894384706071787,2.5923871424134535
5,82.70306062698364,0.6054558975067202,0.5999473278282469,0.6027164862108233,0.4780529951855197,0.5114826427213617,0.49499803413177645,1.1847573868282737,1.2371427069951977,1.2111517046190643
6,83.73388051986694,0.588483037321689,0.608918992316593,0.598756375215092,0.43167513834342897,0.510296357820587,0.4725013675302627,1.1221151707685098,1.23761961187446,1.1811002633281922
7,83.28928470611572,2.839707505136896,2.1449140232939623,2.5174773012142206,4.057986079534874,5.385656348401476,4.76620845116492,2.435249658794847,2.6022494494908885,2.5198732454562958
8,83.4177896976471,0.6871227968884369,0.6934474765164361,0.690282528839891,2.8149833013193235,2.831056610109277,2.8230063588644554,2.6136179209913726,2.618585881233213,2.6160953421137054
9,84.42076849937439,5.072658316018113,5.408842373700807,5.24292193887132,4.56467444849984,5.222568319898443,4.903642196850063,1.1908490706039654,1.2415862970087352,1.216403216741587
10,83.86415600776672,0.6042194846042527,0.6165993762912029,0.6104215320316267,0.5173722978179833,0.5049443860162702,0.5112154671823573,1.239253519116474,1.263494664635885,1.2513950316949252
11,83.83763885498047,5.315558233408065,5.921272154522265,5.6256297345082436,0.5052889834381346,0.699759177224634,0.6100204149074299,5.311970528995918,5.625398222929934,5.47044133084258
