0.000000000000000000e+00	1.609437912434100282e+00	-1.609437912434100282e+00
3.749999999999999861e-02	1.657887277295947426e+00	-1.529811553166678495e+00
7.499999999999999722e-02	1.705649678729641128e+00	-1.440715184981402608e+00
1.124999999999999889e-01	1.752575200241058395e+00	-1.341842672618675403e+00
1.499999999999999944e-01	1.798479152301851514e+00	-1.232925203129803915e+00
1.875000000000000000e-01	1.843132291473929874e+00	-1.113747995286074488e+00
2.249999999999999778e-01	1.886248203801672796e+00	-9.841722777232132513e-01
2.625000000000000111e-01	1.927467089841661929e+00	-8.441638408567229135e-01
2.999999999999999889e-01	1.966335100509616129e+00	-6.938298401348967914e-01
3.374999999999999667e-01	2.002278475134430913e+00	-5.334660384847871306e-01
3.750000000000000000e-01	2.034571917614645287e+00	-3.636157578030870252e-01
4.124999999999999778e-01	2.062301597914919959e+00	-1.851418207084974954e-01
4.499999999999999556e-01	2.084324905159832930e+00	6.893665835516299368e-04
4.874999999999999889e-01	2.099232334262574717e+00	1.921165234223232432e-01
5.250000000000000222e-01	2.105322229717141891e+00	3.867962956897862403e-01
5.625000000000000000e-01	2.100606407543420762e+00	5.817413203525408916e-01
5.999999999999999778e-01	2.082872503623161453e+00	7.733162747567379203e-01
6.374999999999999556e-01	2.049832228576068172e+00	9.573341470525150720e-01
6.749999999999999334e-01	1.999375921351174146e+00	1.129290393014799943e+00
7.125000000000000222e-01	1.929923743230989919e+00	1.284745430369609087e+00
7.500000000000000000e-01	1.840813306428454199e+00	1.419810947078099295e+00
7.874999999999999778e-01	1.732613646560055898e+00	1.531630921250479949e+00
8.249999999999999556e-01	1.607243928873424377e+00	1.618716219439419790e+00
8.624999999999999334e-01	1.467828764629801608e+00	1.681026701674496193e+00
8.999999999999999112e-01	1.318321800345411132e+00	1.719788438123718288e+00
9.375000000000000000e-01	1.163014986061962075e+00	1.737130618027061146e+00
9.749999999999999778e-01	1.006072868451822089e+00	1.735669997259543740e+00
1.012499999999999956e+00	8.511895909318114573e-01	1.718149700309067773e+00
1.050000000000000044e+00	7.014004308453214431e-01	1.687185247288539802e+00
1.087499999999999911e+00	5.590283888388347666e-01	1.645121196030236321e+00
1.125000000000000000e+00	4.257233232872675299e-01	1.593974528412269942e+00
1.162499999999999867e+00	3.025510457277192922e-01	1.535434107052133124e+00
1.199999999999999956e+00	1.901003138333970111e-01	1.470890228901994279e+00
1.237500000000000044e+00	8.858796766425339198e-02	1.401476406520564710e+00
1.274999999999999911e+00	-2.047865377259851672e-03	1.328112907203605308e+00
1.312500000000000000e+00	-8.207012651876038900e-02	1.251546748791919850e+00
1.349999999999999867e+00	-1.518806957801556445e-01	1.172386059468175867e+00
1.387499999999999956e+00	-2.119721963406767384e-01	1.091128495315505598e+00
1.425000000000000044e+00	-2.628914487168448333e-01	1.008184192205884511e+00
1.462499999999999911e+00	-3.052123038401839961e-01	9.238940484419215782e-01
1.500000000000000000e+00	-3.395158366258463345e-01	8.385441803377521319e-01
1.537499999999999867e+00	-3.663762476692893344e-01	7.523773204169430517e-01
1.574999999999999956e+00	-3.863510601838031633e-01	6.656017920155269385e-01
1.612500000000000044e+00	-3.999745738709023501e-01	5.783985971948409910e-01
1.649999999999999911e+00	-4.077537424748524097e-01	4.909270326778464866e-01
1.687500000000000000e+00	-4.101658282787097876e-01	4.033291535175257958e-01
1.724999999999999867e+00	-4.076573931225350167e-01	3.157333792926534932e-01
1.762499999999999956e+00	-4.006441579209975012e-01	2.282573355339888865e-01
1.799999999999999822e+00	-3.895115826495664790e-01	1.410102211428127528e-01
1.837499999999999911e+00	-3.746158836855225105e-01	5.409472950145772369e-02
1.875000000000000000e+00	-3.562853478335176738e-01	-3.239136848895917548e-02
1.912499999999999867e+00	-3.348218251967798320e-01	-1.183539059420221362e-01
1.949999999999999956e+00	-3.105023312200709262e-01	-2.037012067183089359e-01
1.987499999999999822e+00	-2.835806855890430356e-01	-2.883431334678932534e-01
2.024999999999999911e+00	-2.542891477569719227e-01	-3.721902669430243171e-01
2.062500000000000000e+00	-2.228400154380935083e-01	-4.551531918770090890e-01
2.100000000000000089e+00	-1.894271653956763335e-01	-5.371418664279016264e-01
2.137499999999999734e+00	-1.542275271210722665e-01	-6.180650451762080833e-01
2.174999999999999822e+00	-1.174024747178842171e-01	-6.978297656993465159e-01
2.212499999999999911e+00	-7.909913405240184825e-02	-7.763408692005251410e-01
2.250000000000000000e+00	-3.945160531740559556e-02	-8.535005549402048253e-01
2.287500000000000089e+00	1.417898784171811154e-03	-9.292079569494050562e-01
2.324999999999999734e+00	4.339799707044497690e-02	-1.003358738050042831e+00
2.362499999999999822e+00	8.638716389053063827e-02	-1.075844696276497592e+00
2.399999999999999911e+00	1.302928279115970200e-01	-1.146553381428587759e+00
2.437500000000000000e+00	1.750305414935449388e-01	-1.215367716736496462e+00
2.475000000000000089e+00	2.205232161159167981e-01	-1.282165619377389376e+00
2.512499999999999734e+00	2.667004191176784444e-01	-1.346819625515338403e+00
2.549999999999999822e+00	3.134977272549680505e-01	-1.409196517198692655e+00
2.587499999999999911e+00	3.608561300094516588e-01	-1.469156931301765168e+00
2.625000000000000000e+00	4.087214812072288983e-01	-1.526554979905819120e+00
2.662500000000000089e+00	4.570439923558052286e-01	-1.581237864351681566e+00
2.699999999999999734e+00	5.057777624870926081e-01	-1.633045473633641942e+00
2.737499999999999822e+00	5.548803418871792736e-01	-1.681809992182510927e+00
2.774999999999999911e+00	6.043123235815116567e-01	-1.727355497232256454e+00
2.812500000000000000e+00	6.540369583700236245e-01	-1.769497553359961284e+00
2.850000000000000089e+00	7.040197897477847855e-01	-1.808042813443345054e+00
2.887499999999999734e+00	7.542283022650357882e-01	-1.842788616168467231e+00
2.924999999999999822e+00	8.046315792578794257e-01	-1.873522594030192723e+00
2.962499999999999911e+00	8.551999649022273831e-01	-1.900022299283496308e+00
3.000000000000000000e+00	9.059047219464613221e-01	-1.922054837005672256e+00
3.037500000000000089e+00	9.567176799530890952e-01	-1.939376526645591348e+00
3.074999999999999734e+00	1.007610871352286441e+00	-1.951732660140764963e+00
3.112499999999999822e+00	1.058556128124509055e+00	-1.958857204116917217e+00
3.149999999999999911e+00	1.109524651795600336e+00	-1.960472700123916168e+00
3.187500000000000000e+00	1.160486516814099422e+00	-1.956290135361241633e+00
3.225000000000000089e+00	1.211410117951344567e+00	-1.946009131767509004e+00
3.262499999999999734e+00	1.262261510272004728e+00	-1.929318146504749532e+00
3.299999999999999822e+00	1.313003613599267760e+00	-1.905894718692453083e+00
3.337499999999999911e+00	1.363595291745499871e+00	-1.875406518428329727e+00
3.375000000000000000e+00	1.413990208683279182e+00	-1.837512562992611898e+00
3.412500000000000089e+00	1.464135387162699864e+00	-1.791864451269346459e+00
3.449999999999999734e+00	1.513969448745672519e+00	-1.738108853906465079e+00
3.487499999999999822e+00	1.563420403046489771e+00	-1.675890912258204857e+00
3.524999999999999911e+00	1.612402792392570339e+00	-1.604857743181931973e+00
3.562500000000000000e+00	1.660814106923126143e+00	-1.524664424076626279e+00
3.599999999999999645e+00	1.708530181886233512e+00	-1.434981728668714762e+00
3.637499999999999734e+00	1.755399223976935374e+00	-1.335505320084980241e+00
3.674999999999999822e+00	1.801234133123908565e+00	-1.225969157525921727e+00
3.712499999999999911e+00	1.845802582513376811e+00	-1.106162423842830478e+00
3.750000000000000000e+00	1.888814205617542541e+00	-9.759518678861384133e-01
3.787499999999999645e+00	1.929904096764492039e+00	-8.353104417642693846e-01
3.824999999999999734e+00	1.968611934032320931e+00	-6.843556783990345505e-01
3.862499999999999822e+00	2.004355677366639110e+00	-5.233963073807911259e-01
