run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall
0,24.90767741203308,0.043602005885639644,0.05555682775803324,0.04991995147882831,0.04772901842123924,0.05152740021734872,0.04965862299176463
1,23.562739372253418,0.037132606112438876,0.058704860026438196,0.04908487768674331,0.03356817803398906,0.0744105040753399,0.057662843592305314
2,23.694612979888916,0.0457374263194973,0.05725785339938407,0.05180095330207544,0.051362882152617424,0.07930760723447847,0.06677000329601582
3,23.131499767303467,0.05916142748902391,0.0813054679514526,0.07106674178478349,0.03920300201688849,0.05884608681465334,0.049968676900552074
4,23.192683458328247,0.040284145806553956,0.11879465196462848,0.08858914743005215,0.0532663854200706,0.1768176571528435,0.13040941974384218
5,23.183318376541138,0.037981095634308445,0.04153528698608768,0.039792356461726304,0.03508863713064509,0.0410594370402074,0.038181627938986794
6,23.672653675079346,0.04719468171106697,0.08529598040462644,0.06887313043481588,0.050195008357342474,0.09744321675408951,0.07743703372604194
7,23.216718912124634,0.05234003968999296,0.0942116534275655,0.07614525271750895,0.03825504784739638,0.08896593163143278,0.06840426734658629
8,23.365418672561646,0.04755811752142872,0.12393456413790768,0.09375699170405932,0.03725873034238892,0.16306774641749833,0.11811178872808803
9,23.45223569869995,0.029779063729559522,0.040064129610636566,0.03528235602255906,0.02546418391811793,0.02224299911747785,0.02391290871555533
10,23.0542631149292,0.06121175267927979,0.4139511531970107,0.295449056931231,0.04620518830618722,0.5523185577252276,0.3913099985382599
11,22.89959454536438,0.05812382671796262,0.06748254380369975,0.0629627306891195,0.04086730601857991,0.09654185325398569,0.07404942185739577
12,23.2147274017334,0.05536396431811009,0.0832933874628288,0.070678471629475,0.046451216582498955,0.09097018097879375,0.07216034437519686
13,24.13824963569641,0.05005519640097537,0.05674561227418844,0.05349467829661659,0.057352454964221714,0.06054398273705275,0.058964844425151965
14,23.884508848190308,0.04518409823922756,0.05268204269696096,0.04906482645964516,0.030284679759533945,0.038714690649307305,0.03474317960641825
15,23.50381064414978,0.03952200447114272,0.052713877469542536,0.04656689367516831,0.053948423054059225,0.05297692814260036,0.05346639538607982
16,25.534433603286743,0.03997225013273948,0.061803711432988205,0.05201229501158,0.04284682956690813,0.08532625999733613,0.06745168531999442
17,25.00337290763855,0.04302840147854205,0.10187600692941802,0.07811401729014499,0.040804099621954984,0.08592082995520728,0.06719208400587726
18,23.589581966400146,0.06424719277884944,0.3266135013371442,0.23503682131817147,0.031909337312284215,0.3756322697530404,0.26615917910616743
19,23.70192289352417,0.04154184096024645,0.08637957771508206,0.06770999834153293,0.04282705895130945,0.09974085982098035,0.07667176332195053
20,24.731723308563232,0.027638404076815153,0.07986067098842346,0.05968299395853855,0.05000708165691982,0.11211729134113636,0.08671685484710577
21,23.237866401672363,0.05235385523333172,0.07263106656973788,0.06327836451343266,0.0500126422215705,0.10044867345209527,0.07927029600904228
22,23.383212566375732,0.0251413177866372,0.10480807719069897,0.07610705508402532,0.05946767504002883,0.15890283851260856,0.11983086520752881
