run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall
0,40.04481387138367,0.31747339877836694,0.5774671845202745,0.4655818142185999,0.10076618965655021,0.2584650899341876,0.19593563581576806
1,41.65094780921936,0.23726662147194955,0.21522521305911613,0.2265484631079036,0.07153603254021863,0.06984987043407778,0.07070060476751443
2,42.609944581985474,0.22836470776725717,0.2070575056337652,0.21800476217767095,0.0557051907662104,0.05594562720968436,0.05582516391885115
3,42.816241979599,0.23530049136379497,0.23560510058222253,0.235452370763192,0.05278459278325125,0.06233243583574881,0.05774132724825241
4,42.741464138031006,0.22488839301750368,0.212508514967386,0.21880530976016227,0.07438801892923855,0.0671751424757483,0.07088461770347865
5,42.37091279029846,0.24715877188071708,0.23239210779532582,0.23991207828671268,0.048910981199485934,0.04584215877799034,0.04740618874032575
6,42.77660894393921,0.2270696897076667,0.22554696709535177,0.22631198092490473,0.0778452676516439,0.07868683537517379,0.0782658717958042
7,42.61239552497864,0.2806374974279316,0.4370320134982298,0.36701820784898825,0.07001672485431246,0.17092420738620454,0.13046395248842568
8,42.72241997718811,0.21531110653309876,0.30915520642831845,0.26625409568707425,0.07512437642188319,0.1421709618533582,0.11360208693766805
9,43.30770301818848,0.23948802113267031,0.2436915346274529,0.2415923726558889,0.049064900831430475,0.0663479934043061,0.05832326606694565
10,42.226762771606445,0.23280571628339533,0.23377701623442756,0.23329035882487886,0.03449316922227129,0.04891629600591168,0.04230150703929895
11,42.686784505844116,0.22954314666432316,0.21285567137306943,0.22138269074034575,0.07737104491380953,0.07490368967964903,0.0761512041043446
12,42.731367111206055,0.23182450000949528,0.21788571334435503,0.2249847891035749,0.054017787154360966,0.05366743594782447,0.05384344222781868
13,42.88477849960327,0.20543906456152897,0.1867966923256606,0.19636826750585587,0.049569325878136845,0.051021743454105234,0.05029851504857754
14,42.8364839553833,0.3110098812335703,0.555883092524498,0.45003991706291313,0.10246354553141024,0.2534845638980907,0.19311361840366092
