run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall
0,29.868199348449707,0.08759888608310179,0.13415631659282276,0.11322393526336298,0.10113433741269912,0.16522340670513888,0.13688270311812784
1,30.573219299316406,0.09347563209959667,0.13268982696923304,0.11470975332735253,0.11865878397665497,0.17097465831005126,0.147079973105358
2,31.109193086624146,0.0910324881404557,0.16450552015260364,0.13283540658801427,0.15584495835179848,0.24066600150813672,0.20261169915093263
3,32.499783754348755,0.08222069926453983,0.1037579277796686,0.09357743553628019,0.10417730462234404,0.13006482549828852,0.1177940550843593
4,33.851377725601196,0.08360522214203403,0.11241988246162143,0.0990213787279799,0.10301319625938789,0.12447297096013857,0.114214777935308
5,35.004923820495605,0.12226664040303406,0.20536374041176136,0.16887655806561064,0.14825014309885626,0.26326395013186915,0.21346963191544788
6,35.252737522125244,0.13001214443855275,0.2487125947986228,0.19826884073910767,0.17403621880120737,0.3306779101403935,0.2639982908408105
7,34.859506130218506,0.0990742127582181,0.32572702405017046,0.24043070589656326,0.16844587521383925,0.4532668641023766,0.3415210255111123
8,34.440881967544556,0.08418569430846529,0.09348992421508112,0.08894505917497882,0.12454134077897454,0.1405544473047635,0.13276459222813647
9,35.31402397155762,0.09086018055992584,0.13251106945118046,0.11354684655744389,0.1255225051931097,0.1807139307012462,0.15550043572398214
10,35.753329277038574,0.09100472696775404,0.10013666722616743,0.09566549739719003,0.11216192341110394,0.14516341644654662,0.12966545286609457
11,34.83540153503418,0.09232043676908175,0.0882923718105189,0.09033513265335028,0.11137785721359716,0.12141342964812137,0.11648813268749679
12,36.59721279144287,0.08748972411543139,0.1126295827819569,0.10080724660532167,0.13226729917079358,0.16686564275100435,0.15051003241349425
13,36.726409912109375,0.09340504782775919,0.2665467783792007,0.19947122144107646,0.11043195666622165,0.33692775457725843,0.2503995550683153
14,35.02494740486145,0.08371441934293121,0.11101649481979996,0.09827564205248332,0.13385596949025222,0.1886149567473546,0.16345949431933174
15,35.066312313079834,0.07376660018050159,0.10633563035620604,0.09146175213016192,0.10293420170455655,0.15827281862032538,0.13341796047612958
16,36.2289617061615,0.0857770568066612,0.09930905847381685,0.09276904150079684,0.11949771131265509,0.14410585287497454,0.13233667624913795
17,35.64688014984131,0.13876592374669586,0.4006661022747579,0.29945716786305604,0.195841060109638,0.5266136769800526,0.39681937720403393
18,36.83975100517273,0.09798285688503612,0.11700371560837416,0.10788366576473013,0.138420500758056,0.1835536701456972,0.16249140702591278
19,35.70552659034729,0.11428569256335153,0.2665966772560809,0.20488323910861328,0.13256496859762468,0.3339355617284861,0.2537654270232919
20,36.32025861740112,0.10857772908861466,0.17379033784732614,0.14480131288619472,0.13554422980045594,0.2354191535426032,0.19193618173009847
21,37.971556425094604,0.10915989139438574,0.12704010770905505,0.11841012232088693,0.1405739624181394,0.1736710311044766,0.15794028201940494
22,36.393775939941406,0.11888596679922378,0.13521332657692545,0.12728627629645847,0.12532897488488723,0.1510112454953677,0.1387256988438359
23,36.907113790512085,0.09147440293198417,0.2977246080649315,0.21995162983308925,0.13273998035512893,0.3662248110384282,0.2751159610460446
24,35.60859251022339,0.07543968439096403,0.15522552992042182,0.12191960127502306,0.10272461216813038,0.1825538829710868,0.14799885205426805
25,36.223899126052856,0.14305772363793462,0.42508790067370317,0.31675389784084595,0.1821201529072354,0.5319828179841074,0.39711154434038287
26,36.332409143447876,0.11049514391165467,0.2634922957439851,0.2018156514833161,0.13060244281744826,0.3425296731599879,0.25891234885138864
27,36.340142488479614,0.09290410987298278,0.14143820720375302,0.11958367015389659,0.13666779394824305,0.2029225475854181,0.17289527813191644
28,36.89798069000244,0.1255846743097919,0.38920000401905397,0.28881256562619045,0.1807897923708566,0.515664771076246,0.385920035031244
29,35.47934651374817,0.07654084379366156,0.10130581813966535,0.08974310219995667,0.11350673114087963,0.14322599645672052,0.12917758104903934
30,37.91175699234009,0.07093716664437254,0.154425624825021,0.1200432024499128,0.10748624387797587,0.20726748486704008,0.16494736022020107
31,35.62706446647644,0.08773336024989813,0.14664110108881884,0.12074300025099619,0.10202885132858115,0.18766547552513474,0.15091542720114046
32,36.91823887825012,0.10208659027860309,0.1347963786268092,0.11951484701382464,0.13226729558456163,0.19432663657686172,0.16612395724498955
33,37.134583473205566,0.10014023643010837,0.20430668036519098,0.1607334621756318,0.13088485696569807,0.24842082355824222,0.19837447723788537
34,36.15703320503235,0.1143495204935676,0.18793605674820252,0.15544529238629703,0.12713139232958223,0.2218891476913314,0.18068502357164556
35,36.999480962753296,0.09340113035100539,0.1185410701113526,0.10667510875552899,0.1470613490598902,0.1988028698956756,0.1747768178536893
36,35.87371754646301,0.08765196116795934,0.10412457618929434,0.0962157792449997,0.13103838218404518,0.15850981183135662,0.14538163276802446
37,36.330023527145386,0.08935917068205311,0.1319782057857632,0.11263640911569009,0.11964757895663122,0.17250410484971754,0.14836627487047202
38,36.48842716217041,0.08393285667946367,0.13713344226478433,0.1136082462573552,0.10987411408783712,0.17881337747317758,0.14829791841438733
39,36.468687295913696,0.09950904286292446,0.09542988283444444,0.09749715218299779,0.12473599892689999,0.1280331650756567,0.12639019830979545
40,36.74925231933594,0.06642325912251656,0.07149982448246626,0.06900033703266216,0.09655957992841584,0.11284169235959622,0.10499137709973251
41,37.8203284740448,0.09150399904559031,0.14853623253958143,0.1232747868547808,0.1133126123910498,0.18475496462361846,0.15314667252358977
42,36.563790798187256,0.19279084824842993,0.5648893950423204,0.4215388759325257,0.2729103943810242,0.7729976199774404,0.5789542207451551
43,34.67240238189697,0.07661033205337998,0.17453068501595367,0.13463560630002727,0.0974381774723888,0.24715361216437834,0.1876411305039726
44,35.18675088882446,0.11472607161696607,0.3115545872145496,0.2344855523862632,0.12418890070036877,0.37517781425994184,0.27909749378144855
45,35.77092123031616,0.07081073830398409,0.08227661144974682,0.07674025439233766,0.10200932775430566,0.11275271054841697,0.10749857888697643
46,35.43857979774475,0.08314054295274147,0.1145369122161101,0.1000292949719341,0.12404420783855932,0.1525248123292085,0.13897166148512208
47,35.92520570755005,0.07607639874574096,0.07482786193254727,0.07545665746995829,0.0795207164713778,0.08139273509204312,0.080459254450292
48,35.94040036201477,0.08007847515736813,0.08306072822490884,0.08157858515170355,0.12367097570160963,0.12889667025100557,0.12630271211938365
49,36.44148588180542,0.09098067293985479,0.1722607419345544,0.13763101209650883,0.1278746565372278,0.2555805883315286,0.2018920651335549
50,36.742613315582275,0.08583645242400857,0.10850653709504417,0.0977952964374918,0.11977328647066461,0.1738224203089605,0.1491818338184391
51,36.23187804222107,0.07986880973071754,0.08518780372946716,0.08256286596172249,0.12556376061056362,0.14162358352664894,0.13380980877012333
52,37.169939279556274,0.10649889289642415,0.20912568353234984,0.16579302983701055,0.12471809007642327,0.26369279402010243,0.20605864679248934
53,36.92924785614014,0.10331786191677511,0.10137005475257818,0.1023516258409869,0.1242043145125221,0.13172886268954562,0.12801016695876863
54,36.28733730316162,0.08099626235896014,0.07949264665457824,0.08025031820551043,0.09513854081962311,0.10013106329988984,0.0976589339306286
55,36.39159941673279,0.0948908230458701,0.0938423400837839,0.09436967084355861,0.10582692438779687,0.1154687386152556,0.11073779957228724
56,35.921059370040894,0.08187435534389943,0.08741504649431923,0.08468139807420212,0.1071180504569649,0.1324316398830168,0.12040250296068716
57,38.42715907096863,0.10479513903626274,0.11943321084020538,0.11233006693425117,0.14257988428732615,0.16507138316129372,0.1542012139196734
58,36.01876711845398,0.07394652939906393,0.06990746603979979,0.0719616324766418,0.09901748338115636,0.10097687738514749,0.09999892751870325
59,36.00575065612793,0.1276246654791391,0.19777619572590632,0.1663315447192916,0.16126564498702917,0.24929883250739066,0.2098141084312579
60,35.8971848487854,0.07346953752128219,0.07117776817220094,0.07233629908431698,0.09505797580975202,0.10558478520113608,0.10044298331067435
61,35.35504102706909,0.09738384961686038,0.18203176318045725,0.14585179959430306,0.12851651798568509,0.2247436376073222,0.1829211581504947
62,36.7272002696991,0.09968457853629972,0.11735365802297176,0.10885069964574413,0.1377652391418325,0.16942888653532628,0.1543617615884456
