run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall,rmse_c2_imputation,rmse_c2_forecast,rmse_c2_overall
20,101.18485403060913,0.07621935398405619,0.24583859727918128,0.18176334553455598,0.058449167521347205,0.10708011990952149,0.08618984818154599,0.06928772162059584,0.2986119219146953,0.216456737834947
21,96.08186483383179,0.06686296657975123,0.0913525092824659,0.08001208274462332,0.06197143077520684,0.10308059177420395,0.08498508426006753,0.05108821183079663,0.1643447330638567,0.12153844401872092
22,95.92049217224121,0.06486675255792808,0.08903429013024901,0.07785632107209453,0.054923261170312106,0.08569367726501094,0.07192527957238772,0.08087140155767626,0.12799869619447363,0.10698874885342462
23,96.92295026779175,0.07730664375902228,0.22638553617155863,0.16894627454646186,0.07602727065932587,0.11582710959079459,0.09790882938706062,0.08846116810429619,0.37680077277980395,0.27330045474527576
24,101.51938772201538,0.06548109785081216,0.10455219133011856,0.08717292865180379,0.04734971323836908,0.06345486270614145,0.055959609001546735,0.09603180547888472,0.15565518026657144,0.12923601241930888
25,102.16870331764221,0.08983225346747672,0.11200994108601534,0.10149412671473097,0.06424196402364683,0.07603696591822794,0.07036865652022392,0.08461780274251429,0.18885191163089202,0.14617868661908082
26,101.6999146938324,0.07247596934847787,0.13594757552395026,0.10884231175649205,0.0375635286341047,0.04929199989532282,0.04380380389403881,0.0703939577394408,0.1346773397727901,0.10735974014095562
27,103.52966451644897,0.06775775623827708,0.2596513366746123,0.18949169537945826,0.06693031767922435,0.16206859651788486,0.12385077006329012,0.11972798693463797,0.46986982070566596,0.34239546952212946
28,102.81412553787231,0.06545076167621462,0.3054109473293734,0.22054751774730297,0.0634447945411375,0.19527676290980583,0.14500345055361893,0.11487679081192904,0.6877462614933313,0.4923206292572554
29,97.03092861175537,0.09526635811800556,0.15613715925066424,0.12924166931531936,0.0531779705269173,0.07838794171044004,0.06694114328737098,0.10522265402750965,0.27517547196610614,0.20807684428303588
