run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall,rmse_c2_imputation,rmse_c2_forecast,rmse_c2_overall
86,85.42649912834167,3.7233637724710342,3.7212545230415235,3.7223125825909253,4.769354919930008,5.568382010471043,5.1830440895667085,2.7437179916414407,2.8488349213839403,2.796606644670697
87,85.22726202011108,0.5084361482457265,0.6041587174016247,0.5582039482066058,0.41930841629719895,0.5164288767635276,0.47023144293302327,1.0447863959776842,1.2535850061338176,1.1535941607337894
88,85.17575478553772,2.7981960063972937,3.1718091982603247,2.9902613570809,0.5980816937799867,0.5953588272013933,0.5967260547610526,5.6840506931999615,6.530596783245632,6.120658215167914
89,85.35324382781982,0.6019735605513236,0.6488098207906756,0.6257570825269202,0.503715684142978,0.5116653759436306,0.5076937074054192,1.11254152614026,1.2627312631617318,1.1897746731667316
90,85.7330904006958,0.5143903823827918,0.6084055910667141,0.5632166464583824,0.433972354452478,0.5039911482323352,0.4701778847853086,1.0685801426650756,1.2587591412197485,1.1672530244694002
91,85.37184405326843,0.5191582208734855,0.6064633070713709,0.5643655093611175,0.4866157844246837,0.516540472798249,0.5017546532543665,1.1040193530136182,1.2461588119035403,1.1770152617103167
92,85.30483770370483,3.949646099664318,4.247841173209239,4.100990358155782,0.947470296842179,0.6932552243686491,0.8305426351500143,3.4722775892937476,3.157140506884887,3.3189423143634147
93,85.55631566047668,8.241782362620295,9.00698726386076,8.631676493966882,1.021672476531763,0.9964041696729518,1.0091567709047216,2.803481176883487,3.235165459778877,3.026357664236759
94,85.1107087135315,0.5399383857655801,0.6013511942510809,0.5713748204850774,0.4596875328123201,0.5163997238243493,0.48877850497161396,1.1229092405357743,1.24564660783605,1.1856759663798901
95,88.54286313056946,0.5829357897885109,0.6072911124156276,0.5952001024098066,1.560748264708139,1.5452780564827002,1.5530565200327549,1.3697769582882067,1.3670057888457718,1.3683963915181434
96,85.4844229221344,1.4242987415568928,1.4203915038951673,1.4223525504134347,0.7368613331035081,0.7196132282420558,0.7283152073031275,1.7293696839466945,1.7444686447390574,1.736912052521853
97,85.4708309173584,0.5405595684415327,0.6000320532667821,0.5709780169482092,0.48232348021564814,0.507635642044482,0.4951019199714326,1.0953565784445656,1.2453479506435468,1.1725194727303954
98,85.62507009506226,1.040626663340709,0.996315578171816,1.0187810767839731,0.8808059679257771,0.8734095385394202,0.8771270704668402,7.361019180394063,8.288481465564692,7.837037463987981
99,85.50218963623047,4.302618308287516,4.474789837634905,4.3892801544226225,2.9834185669250335,3.5545766578154585,3.280561571592008,5.359884433179326,5.757492642959361,5.561623507467632
