run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall
0,24.687606811523438,0.07234617134141715,0.06772256887505719,0.07007971303221541,0.023680572279878798,0.03359621494690438,0.02904914706793871
1,23.57641053199768,0.10826275045138023,0.10804629482381592,0.10815491394576587,0.06827503740061627,0.0653407143703032,0.06682855338058746
2,23.39622402191162,0.0891221597784353,0.08009845203455543,0.08474455257708441,0.045687396781781985,0.04643203278663977,0.04606005970699343
3,23.417035341262817,0.09104044169268384,0.09128298826443343,0.09116141784517179,0.03789634598434017,0.03805281557190477,0.037974417644883435
4,23.268263578414917,0.08860246878332445,0.07954177891407127,0.0842081889788968,0.06298496655922191,0.05964707924556759,0.061343929008531334
5,23.67674493789673,0.10904408450352443,0.10139256990494809,0.10529976654581875,0.034555965982857845,0.0327731068791672,0.03367911274408715
6,23.91226100921631,0.11638670171308772,0.10198994528214178,0.10944772131768696,0.02502055681646045,0.02735057879818456,0.026207845018424616
7,23.546857833862305,0.1119867167865297,0.15533248407023892,0.13533866462557897,0.04090357873491883,0.05053406109459998,0.04595677761462524
8,23.976028203964233,0.09102014007172671,0.10634657726794677,0.09895664945244463,0.04756301165490372,0.056247433677427267,0.05207305136405414
9,23.49845314025879,0.0978084187421229,0.09372361077414867,0.09579415245190835,0.05345079697691623,0.043811984852175134,0.04888454902971603
10,23.009026765823364,0.12419207232028062,0.10829172783461306,0.11653815887258331,0.05017624893452564,0.041381940702820974,0.046003420288411416
11,23.738383054733276,0.08063959970468461,0.23029825297948261,0.17232971733092914,0.03431487738399016,0.08989123656803412,0.06795748960457493
12,23.08816146850586,0.06824267628090996,0.06191046233739547,0.06516339341117124,0.04309062237533066,0.04610400207974435,0.04461806490700525
13,23.60275149345398,0.1407247417435445,0.14830612179956776,0.14455333335698126,0.04143744983001362,0.044669571798912434,0.043078799244891317
14,23.52285408973694,0.12503876038060663,0.1879578224314035,0.1595328873535755,0.047147303044009485,0.05200558557343319,0.04962836110732264
15,23.996182918548584,0.1181895449140356,0.1307194432745272,0.12459258700996494,0.05395078418689381,0.061336023079939093,0.05775007550203042
16,23.783798694610596,0.11585313464706161,0.12812897885570115,0.12212627387847505,0.059251083571708954,0.07163509406318531,0.06571616272366397
17,23.527748823165894,0.10671753246999416,0.1489072332890818,0.12947663604899973,0.04417921532522571,0.06300141772436717,0.054381509003248875
18,23.148879051208496,0.1121438838265553,0.10062389094458894,0.10655762263184101,0.04414578259580912,0.04429399422160991,0.044219719644197554
19,23.328290700912476,0.11780272470618201,0.11713134914547504,0.11746856232291919,0.053116927678976696,0.05374925896451809,0.05343304376408601
20,23.20063066482544,0.09680274630023175,0.12181779784202339,0.10998479619747739,0.03499049251061302,0.04263874310595288,0.038990687095305405
21,23.522566080093384,0.11096598124041344,0.10043108789471028,0.10584609167336098,0.04209091089287583,0.036139574170363044,0.03923750752406112
22,23.50467085838318,0.14004401785837467,0.099772347823069,0.12164895180331071,0.052098821174464446,0.04448634699516928,0.04845416773469595
23,23.39355969429016,0.0888613266546784,0.07977732533778949,0.08445569646216285,0.057957936721987895,0.05111089269306651,0.054652411922201966
24,23.138060092926025,0.12541543233608288,0.1900733832730353,0.16092447583464958,0.059401461236233376,0.05990982854914369,0.059655394561773586
25,23.676326751708984,0.0906703844192434,0.2872845149418201,0.21274634173165713,0.06042615318625905,0.11025419785682943,0.08882796249104433
26,23.29793643951416,0.07881965248581732,0.09542402471524872,0.08749076809958926,0.032930403690447016,0.03797879791130706,0.03553649801947994
27,23.264108180999756,0.09387507465024594,0.10119551982469176,0.09759255674450269,0.0636754799911789,0.06832339116957958,0.06603310252738914
28,23.821613550186157,0.09208194703014856,0.12185834485084385,0.10795530506968234,0.04892184551303068,0.049526472308475726,0.04922414546323733
29,23.63626527786255,0.09891659280015941,0.2529356580385347,0.19182298760778996,0.05211489122491316,0.1148836824958082,0.08911107466332543
30,23.637810230255127,0.0979727303080415,0.09196285476851153,0.09502467727488392,0.05730175199118299,0.05259656217350053,0.05500681782093204
31,23.650049448013306,0.10192095210954866,0.09287410460047232,0.09751658770886044,0.033996169434979955,0.03126716132502739,0.03266442832190507
32,23.25098180770874,0.0969977333451362,0.16130758623533403,0.13299802289843238,0.04736449430007472,0.053975003144540214,0.05076716139043063
33,23.44580888748169,0.11777428414930174,0.10855213230983041,0.11327146522452423,0.03760745250629958,0.03887199030590752,0.03824297865966027
34,23.71012282371521,0.11316210387325788,0.13293974566468303,0.12341692500980372,0.04460619713769046,0.05775211547521062,0.05157920018413497
35,23.512189388275146,0.11728197741505794,0.12380831070749893,0.12057914072959793,0.03938528120149309,0.04835808490677218,0.04408657443447769
36,24.243407487869263,0.09748538910799301,0.12244765354802198,0.11063391446979456,0.04568810355910822,0.049200511117986415,0.04747133251933118
37,23.92026448249817,0.08222754390273886,0.08730076788157495,0.08479420307315716,0.05581853806772614,0.06095375481785825,0.05843458456537355
38,26.36496901512146,0.10121023542300776,0.09163618691826941,0.09655685963752501,0.04592624357904692,0.04274958715990593,0.04437130040246212
39,23.536179780960083,0.11633956263406289,0.1204776165087009,0.11842022013071844,0.04437549511916089,0.052825524632215966,0.04877069761839615
40,24.598433017730713,0.10261727563094004,0.0908664013554396,0.09693835934914512,0.058281003545838664,0.05360304214689006,0.05599817853201843
41,23.592588186264038,0.1321770573219682,0.11245108065670321,0.1227417060815024,0.04444468793189831,0.03827015976615971,0.04148208322874775
42,24.327433109283447,0.08285100894392226,0.2061007052688837,0.15689303013950515,0.0561050063891107,0.08814366350477988,0.07383318988368485
43,23.832550048828125,0.09109124191756825,0.09130589518869849,0.09119829735528079,0.043411064013395555,0.056473165907584846,0.050347167083584186
44,23.708268880844116,0.09594334276800921,0.0792947764721795,0.08803940955175446,0.04564323032725823,0.040525941509850755,0.04316844967039297
45,23.944183111190796,0.08488202838223313,0.12760592070587173,0.10830500541267868,0.04619247287728373,0.04115851578585514,0.043755787159908494
46,23.497382879257202,0.08652731526171607,0.07473498781687508,0.08086476011912373,0.03779105587258143,0.03367486228987498,0.03579858002792356
47,23.78060746192932,0.12329088501186812,0.11456595138076177,0.11902198243484387,0.0374443304592403,0.025871406059667496,0.032200079501592004
48,23.995274782180786,0.1261312425468132,0.12162068283523154,0.12390351517948267,0.05915839539392936,0.05929565048250878,0.05922684890504936
49,23.04357933998108,0.10832299808888889,0.16530315491410322,0.13966107910337436,0.04719664717262627,0.06850721761825264,0.058792350751886824
50,25.070546627044678,0.11218437013865588,0.11735177459055637,0.11478910416148448,0.05167603702515901,0.07283902342927101,0.06311785432696188
51,23.656298637390137,0.0817878891631795,0.0752734600203584,0.07860833297814572,0.056059725527219204,0.04498358330540576,0.0508414304690051
52,23.179292678833008,0.12119904830129086,0.12081865206531757,0.12100959217240836,0.040518334228305294,0.049479494593608564,0.04520754018755205
53,23.21411418914795,0.10095588271189138,0.15769271386168843,0.13231282261060331,0.0527424982768346,0.06433282401343991,0.058805850640558696
54,23.53443455696106,0.11451013227753577,0.10352007787352163,0.10917060410686565,0.042384782238901166,0.034055661193254164,0.038459337337343136
55,23.96580457687378,0.09895638755579934,0.14474123444079096,0.12391051715932716,0.04564174209264297,0.07059888540976056,0.05940679150255354
56,23.946708917617798,0.12452556387090981,0.11688601937604769,0.12077810850164789,0.045400616381772355,0.04560432327373655,0.04550226652202529
57,23.84083318710327,0.11756198620471688,0.17737583127034096,0.15037960067132125,0.03714066708207551,0.050504997311290115,0.044308774048151624
58,24.370725393295288,0.10335932467986791,0.09250429536251535,0.09809897563152319,0.06383915154426696,0.06097188196930555,0.062426446762815176
59,23.11114525794983,0.11003691141111163,0.10299423199868052,0.10658472583107868,0.044421951891626836,0.041711000526567184,0.04309202244101036
60,23.176254510879517,0.09370889134097932,0.1272546209772637,0.11169602352580194,0.050472640823261694,0.07171291110599279,0.061976383353190806
61,23.191261291503906,0.09433357419387145,0.1296858101722779,0.11334143322792077,0.04329922416108837,0.0425195990847782,0.042912396523424635
62,24.279080629348755,0.12138710200383837,0.11299974392387248,0.1172814881310508,0.04743169982503449,0.046975390759931436,0.04720480742066752
63,23.323123693466187,0.10371284266296098,0.14707486200316772,0.1271878361262392,0.061274235933104736,0.07613588594273805,0.06908271602604092
64,23.425373077392578,0.12242110668877695,0.11640083250802846,0.11945827768892292,0.041414458387415386,0.041837694266857905,0.04162595499088525
65,23.641833305358887,0.12747259693825191,0.10697434398359254,0.117702473281389,0.048361671319866024,0.047370721714096904,0.0478703042668637
66,23.475146532058716,0.09347304821315898,0.09602469992594717,0.09475348913660017,0.028313421185653463,0.02617737557656241,0.027269648072722533
67,23.410091638565063,0.08729285498145067,0.13796692069224903,0.11536757239834487,0.05303139175083493,0.06577543518082148,0.05972444903939797
68,23.309497594833374,0.09402878110947488,0.089494887299189,0.09179689174821623,0.041349826334876244,0.04210191712214518,0.04172639475814129
69,23.762178897857666,0.11600976204998906,0.14252068507755727,0.129901999430991,0.05045927384238392,0.06708065779589677,0.059329026403283476
70,23.489250421524048,0.1040507483382395,0.10835899441372188,0.10622000536484033,0.04133902725297368,0.051397296095601834,0.04662451825145932
71,25.93566584587097,0.08484398034799567,0.1210872003809081,0.10449248771730409,0.0409324854400818,0.053382111747951974,0.04754713625819389
72,23.417412519454956,0.10779391874174046,0.09479927584732124,0.10152495492896016,0.03828850065578966,0.03981868916393542,0.039058705538766676
73,24.408546209335327,0.11852710931472665,0.20919578391829083,0.16988081711792088,0.04781934208128672,0.08184837818325717,0.06697798326143206
74,25.277313232421875,0.10252666716592243,0.09871981497780202,0.10064717085541143,0.04382641834115633,0.04586280031359127,0.04485299555524684
75,26.899269342422485,0.10143900457115486,0.10461754506822812,0.10303558126564762,0.06243955771346548,0.06335053139445943,0.0628952749126298
76,25.9217848777771,0.11659853854447184,0.13878590570103813,0.12813878171884305,0.04023021575577884,0.06668353428793217,0.05502887123966324
77,23.30450677871704,0.1285302198874999,0.10963744828210407,0.11948724844760071,0.06957900856156302,0.07076549564852506,0.07017291166263506
78,23.331995964050293,0.12331706485443529,0.10739429605551455,0.11565482573831704,0.05404893009652268,0.05064473712060466,0.0523797981812318
79,23.131131887435913,0.0997054505857141,0.09326458594357238,0.09654877474958994,0.04272333699349864,0.04147892779927742,0.042107667942665336
80,24.055975437164307,0.09470917510003966,0.1706504739455162,0.13789241104681613,0.027570283462033347,0.04891944846881992,0.039674587373177576
81,23.162290811538696,0.11868056991260496,0.10713666555618476,0.11307401048142357,0.04693408621564666,0.04821544853011816,0.04757708539607816
82,23.85434341430664,0.11703448744912061,0.10302051967746408,0.11027217626639849,0.04449639267715716,0.042339731559030945,0.04343480887715431
83,23.67297625541687,0.0815425941253912,0.07502172861639878,0.07836017771745031,0.039923373341467464,0.026134731830311033,0.03376194226133267
84,23.60368585586548,0.11295392224598723,0.16026583683834994,0.13857030234211698,0.04028413409384356,0.0636987882422954,0.05325768617180195
85,23.355428457260132,0.10998927440557611,0.11338700447216844,0.11169576730510336,0.0340785037405797,0.04075072570491829,0.037552700847613696
86,23.402011156082153,0.11169720839935665,0.12206100357908516,0.11697779244196382,0.05656020588614459,0.05900741307171571,0.05779295214222799
87,24.899290323257446,0.14732780308595372,0.16522461551425838,0.156504359846878,0.047413905554416595,0.07981646397303174,0.06559688789567666
88,23.346091508865356,0.08673976238778887,0.08344081235772807,0.0851114108368715,0.04513757922763665,0.043106059128554294,0.04413667330958284
89,23.88462495803833,0.14390525257648856,0.13287039930532765,0.1385149437896018,0.05636143840287405,0.062306779202443784,0.059399278541370275
90,23.879799842834473,0.12106362628834201,0.11452412867209169,0.11784943172278034,0.04317896922739877,0.037594461380137896,0.040491802523492014
91,23.43890142440796,0.1226989176144335,0.11856832073738242,0.12065773010807695,0.0630972531846359,0.0565659739690545,0.05993082478164526
92,23.41758704185486,0.10378990373493996,0.09872462813744037,0.10129682110419559,0.06000323278247362,0.0663536109662262,0.06324828021897344
93,23.73368215560913,0.09675433364746212,0.1165891306469556,0.10710098933796611,0.037794416259265724,0.05008255953295959,0.04434702169844072
94,25.351877450942993,0.10767557526824428,0.10020655943768293,0.10401976027975293,0.03778671007780965,0.03615144112383309,0.036980662626892175
95,23.714590072631836,0.10198070915426674,0.1748164931528251,0.14300011410902175,0.04296985457331395,0.06949924515912827,0.0577375889257151
96,23.76828956604004,0.08744013861362038,0.07509119061640296,0.08151906945214038,0.05303868101930553,0.0491896599474602,0.05115637849482541
97,23.870685338974,0.0927422505975072,0.1886036723311437,0.14847297882982746,0.04065018861674615,0.07933510321076753,0.06297633110249323
98,24.617182731628418,0.1146994936564974,0.12347298527169365,0.11915335133014479,0.03343029608319492,0.05193195841880742,0.04364397397049521
99,23.18837070465088,0.12693044193066003,0.11527597042961304,0.12126145343522911,0.050677767314863204,0.04554528614726647,0.0481879015122311
