run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall,rmse_c2_imputation,rmse_c2_forecast,rmse_c2_overall
40,2609.4919924736023,0.6126218729025249,0.6259329450551874,0.6192924394315629,0.5482840723513558,0.5179461602803312,0.5333781112090223,1.4967668897133548,1.4760850424136296,1.48649414962478
41,1983.1135883331299,0.6538067543807644,0.6592520967607728,0.656526589272176,0.5040862787315975,0.5046941294234407,0.5043893488354864,1.3016945200254937,1.3114161161509508,1.3065492172521875
42,1942.6758863925934,0.5941927109940827,0.610579089685934,0.6024160943564336,0.5332352323681951,0.4943426053788515,0.5142173308616774,1.2790600731383088,1.2754537803075032,1.2772638167639916
43,1713.0501911640167,0.6211414616534063,0.6249732842707798,0.6230543501125433,0.4861654356266697,0.4933817187431018,0.4897756273785563,1.2816233581132788,1.3037149565710036,1.2926819396157687
44,1920.0095620155334,0.6732796627224288,0.7357604171656438,0.7051151091745406,0.4959574986012902,0.5057676583905909,0.5008713161703086,1.2856261551284989,1.3126512722364503,1.2991668913671168
45,2852.2112185955048,0.7857290152469723,0.6518399464139737,0.7221028358261306,0.6140157442105919,0.5501590496898812,0.5830617051318755,1.462959432011427,1.3918326881551353,1.4279497702103388
46,1872.0697965621948,0.6749814453115273,0.6654144685931905,0.6702299289198594,0.49476561098037475,0.494549110065492,0.4946577095963753,1.2653206660428449,1.276716384716867,1.271013546519589
47,1503.9798929691315,0.6066985584928473,0.646373173919231,0.6267880602791602,0.4789256608078761,0.49563329560622915,0.487325059770492,1.244275244706414,1.292747420913025,1.268667347878834
48,1175.1303474903107,0.5693909115893134,0.6035287403893662,0.58665501471305,0.47230883038440996,0.4975046985455201,0.4850311505064995,1.2045134007696054,1.2831636530475272,1.2443375690610827
49,1823.1357100009918,0.6748288224790085,0.6512318539307299,0.6631720542253173,0.503946094524644,0.5001657131645613,0.50206535039043,1.2391576030258808,1.2620912437778657,1.250641270034149
50,1618.7233192920685,0.6202619658973656,0.5992040041774566,0.6098566812386982,0.4954300937636467,0.5104828923630572,0.5029893589670099,1.2610917673792368,1.2770043146221044,1.2690481959579403
51,2198.078997373581,0.5962842075832084,0.6117946471768311,0.6040650516345079,0.4769088439535728,0.49958482932409387,0.48834315084774144,1.2662177618230164,1.3039296373141882,1.2851532928286606
52,2395.514811038971,0.5817941508040906,0.6111403544468037,0.5966020060496837,0.5198575935320282,0.4934608478793062,0.5068721998732048,1.3133403651498297,1.298905856727014,1.3061655341251444
53,1606.729260444641,0.6133835691474433,0.6245775284450527,0.618988417329753,0.49182054134642417,0.49348712977953213,0.492651944360636,1.2122467356805275,1.2343086280071693,1.2232930533863686
54,1560.3658957481384,0.5885094741505409,0.6338980785373242,0.6115543024703942,0.5237408833827749,0.500285567957379,0.5121840428755544,1.245762537692202,1.2782771837817253,1.2620739270221664
55,1262.6456060409546,0.586197029121754,0.6089872246670933,0.5976652665464669,0.49107881080939675,0.49697832942744236,0.49402818708874613,1.240232939427213,1.274813959669597,1.2575884526014989
56,1567.5472655296326,0.6080642820578325,0.6450159093685464,0.6267549151182821,0.5032797965712811,0.49389737749709467,0.4986252697906548,1.2711652185796092,1.2695575935677461,1.2703641644629238
57,3999.349189519882,0.7297324406509712,0.6165255158869248,0.6756803722406334,0.6674828444127219,0.5204234136288324,0.5987144943230829,1.3435427034056704,1.3152374315351325,1.3295094855263936
58,2146.450301170349,0.6838759025609525,0.6278267051161396,0.6565369965393372,0.49518712013500216,0.4933644561804688,0.49427946732877076,1.2304139383001464,1.2355722349826472,1.2329877494032424
59,1300.9445796012878,0.6069124410678123,0.6211642228793156,0.6140574804809934,0.4856554141223039,0.4935377880420588,0.4896001862412189,1.2250004959199352,1.2512865901522785,1.2381723561656208
60,2024.745986700058,0.6422706207761053,0.612329757416365,0.6275254191549232,0.6013270076925565,0.5682598931260281,0.585078609572507,1.3150574298518698,1.2514098295370137,1.2837272845434322
61,1916.1135957241058,0.6630551973116672,0.6109414927908643,0.6376121599751607,0.5408625689817924,0.508074023967001,0.5247755119972443,1.2318319560883964,1.2841880164712731,1.2582007906737136
62,1800.5814921855927,0.6045736900094965,0.6181592270939702,0.6113830335901035,0.4972978036946206,0.4935319221399842,0.4954243069661838,1.2473141576977975,1.281094632007347,1.2642646057575908
63,1321.707308769226,0.6298394237617942,0.6548384119120746,0.6424215892615659,0.48229032446774267,0.4936178001286478,0.48796928783943483,1.2351644144281164,1.2791790908130136,1.2572958118257669
64,1928.467472076416,0.5771233621471324,0.6003776177043837,0.5888290741293801,0.4848065077789579,0.4933647588678299,0.48909102222378886,1.2548793417803699,1.2802761352003427,1.2676017846760115
65,2265.464492082596,0.6070671625838422,0.629588670843765,0.6183953711008716,0.5209769167946343,0.5072871670263192,0.5141989256318421,1.3394539531252798,1.3365727890189723,1.3380186343630263
