run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall
0,57.11146640777588,0.0404525135275786,0.04560219962301905,0.043096321865872055,0.008618405407234063,0.01233773973966204,0.010636115852202921
1,57.693055391311646,0.03726987664763274,0.06187600869770929,0.05103961288951269,0.010350831631780228,0.02030427399795946,0.016100508012733376
2,54.43040633201599,0.03842526587277193,0.05774713094007612,0.04901756476237373,0.009146997057651951,0.01988746579516802,0.01546297796511583
3,57.45377492904663,0.03754412754598193,0.04419669367352944,0.04099521439629842,0.005927782541007055,0.0101043823297262,0.008277335023605243
4,54.445146560668945,0.035149308512607474,0.08066920684859324,0.0621553336405112,0.011287534496968898,0.03028434476641554,0.02282640735219253
5,54.16496729850769,0.037720143199236986,0.054978614957427376,0.04711938764352837,0.015932528403945104,0.016075228801158983,0.016003815378198068
6,53.87427377700806,0.04636503341779009,0.07207340121693145,0.06055908662312619,0.00860340032454507,0.019897385576000477,0.015312114244041794
7,55.06194281578064,0.02173528057270189,0.02616494758526327,0.024045435121969657,0.008466114701458492,0.008515480634981188,0.008490756651152283
8,53.55572700500488,0.04544190869723422,0.08933012711564006,0.07080399770717838,0.011474918484389274,0.03217229586950206,0.024123806694767446
9,55.78005385398865,0.04920324502597742,0.10745332250756365,0.08348277740494554,0.011918994933133571,0.03635937452719978,0.027022127279875074
10,55.148067235946655,0.03876327369970416,0.06047767976338342,0.05076134292725325,0.011349604193214928,0.02068598895092169,0.01667021129197144
11,54.99422740936279,0.036221072158396775,0.04276317447070286,0.039617202261602716,0.007920373481850224,0.01075872243127046,0.009442384761892669
12,57.63313841819763,0.032381493470885064,0.07014548522084346,0.054575124584705925,0.013249056259729407,0.029698734187243864,0.022971193266470635
13,55.72498083114624,0.043729629907148106,0.08792158159836766,0.06936988059961034,0.015620937375446883,0.031368244204222566,0.02475555775198621
14,56.918397188186646,0.04145270170334934,0.0816632815682048,0.0646985151061427,0.013830686196838712,0.02478891529823038,0.020055670204104842
15,54.849204778671265,0.042258404410637954,0.06072037336018212,0.052281993893426484,0.012305383812030104,0.014779959698222541,0.013595235923584621
16,56.376076221466064,0.034472838367933925,0.04857425179963286,0.04209623673514407,0.007694931652481921,0.021544238006696345,0.016157113946932342
17,54.97515916824341,0.053783979109748185,0.10674283021152717,0.08444011002441136,0.01699135994876147,0.041286282879928214,0.0315345264485288
18,54.200982093811035,0.036352773896991736,0.07690650580518406,0.060090873369388634,0.011485545702541036,0.02398009601621764,0.018782735507979677
19,55.2090425491333,0.042559817178870335,0.05357038366827034,0.04836231331816976,0.011006176998198744,0.020365144697037034,0.01635482190327761
20,53.86764407157898,0.03654623055391395,0.047631730220053084,0.042435254608011855,0.012647002747358844,0.00914975152349875,0.011043145025280037
21,56.10201930999756,0.03628671961783969,0.08201757746156711,0.0633512231991679,0.010172352893944433,0.030941978291336728,0.023002419092630563
